id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45353605,Spring Getaway in the Heart of Esquimalt,3526454,Liz,Esquimalt,Esquimalt,48.42945,-123.41477,Entire home/apt,90,2,8,2021-04-19,0.64,1,51,6,
45366959,The Suite at Reay Creek,125015183,Debi,Sidney,Sidney,48.64036,-123.41472,Entire home/apt,110,7,6,2021-09-26,0.94,1,138,6,
45409821,Mermaid’s Wander-Land Adventure Home - UNIQUE STAY,40738526,Candace,Juan de Fuca,Juan de Fuca,48.36692,-123.69079,Entire home/apt,454,2,32,2021-01-31,3.04,5,317,32,
45418674,UNIQUE MASTER BEDROOM with Claw Soaker Tub,40738526,Candace,Juan de Fuca,Juan de Fuca,48.36524,-123.69262,Private room,78,2,21,2021-09-24,4.32,5,322,20,
45424506,"New oceanfront at French Beach, 1 bedroom condo",96988219,Robert,Juan de Fuca,Juan de Fuca,48.3957,-123.95897,Entire home/apt,264,2,8,2021-08-17,0.88,4,354,8,
45424844,"New oceanfront at French Beach, king studio condo",96988219,Robert,Juan de Fuca,Juan de Fuca,48.39574,-123.95869,Entire home/apt,232,2,12,2021-09-23,1.86,4,313,12,
45425831,"New oceanfront at French Beach, 2  bedroom condo",96988219,Robert,Juan de Fuca,Juan de Fuca,48.39587,-123.9589,Entire home/apt,482,2,7,2021-09-26,2.56,4,352,7,
45426407,Brand new Suite in a Sooke Home with a View!,52222677,Lori,Sooke,Sooke,48.37966,-123.74462,Entire home/apt,157,3,5,2021-08-29,0.41,1,273,5,
45434346,Waterfront...Location! Location! Harbor Suite,172352519,Jennifer,Sooke,Sooke,48.37185,-123.72636,Entire home/apt,177,5,17,2021-09-22,1.39,1,332,17,
45441108,Waterfront Escape on Galiano Island BC,367572217,Steve,Southern Gulf Islands,Southern Gulf Islands,48.96643,-123.55174,Entire home/apt,350,3,7,2021-07-25,0.92,1,86,7,
45448920,Waterfront Micro Condo Downtown,27323633,Victoria,Victoria,Downtown,48.42933,-123.37019,Entire home/apt,83,28,48,2021-08-24,3.95,1,0,48,
45456897,Upper Suite/ Home-Like House in Cordovabay Rd.,181650414,Edward,Saanich,Saanich,48.50979,-123.35833,Entire home/apt,151,3,3,2021-09-10,0.49,4,260,3,
45457214,Lower Suite / Home-Like Suite in Cordovabay Rd.,181650414,Edward,Saanich,Saanich,48.50954,-123.35974,Entire home/apt,157,3,0,,,4,192,0,
45483469,Charming Log Home - With Cozy Fireplace & Hot tub,368029016,France,Juan de Fuca,Juan de Fuca,48.36153,-123.80692,Entire home/apt,293,2,25,2021-09-14,2.25,1,278,25,
45486370,Sunrise Isles Luxury B&B Garden Villa,47636003,Birgitte,Salt Spring Island,Salt Spring Island,48.83076,-123.48729,Entire home/apt,500,2,17,2021-09-06,1.44,3,121,17,
45503143,Victoria Garden Suite 2,21468224,Logan,Victoria,Fairfield,48.41403,-123.34755,Entire home/apt,104,28,6,2021-09-08,0.66,4,205,6,
45504375,"Bright, Private Room in Cook Street Village",183941607,Natalie,Victoria,Fairfield,48.41457,-123.3555,Private room,92,2,36,2021-09-25,2.90,1,248,35,
45511645,Microloft with Inner Harbour views & free parking,91525476,Wendy,Victoria,Downtown,48.4296,-123.37059,Entire home/apt,130,1,97,2021-09-28,83.14,1,135,97,
45519929,House Close to  Bear Mountain,297975936,John,Langford,Langford,48.4752,-123.52569,Entire home/apt,180,1,1,2020-11-23,0.10,2,139,1,
45530534,Beautiful home one block from beach,230709437,Amy,Victoria,Gonzales,48.41413,-123.33185,Entire home/apt,152,2,61,2021-05-09,5.60,1,210,61,
45543184,South Point Modern 1 Bedroom Suite,88998560,Truong,Langford,Langford,48.45862,-123.51845,Entire home/apt,95,2,22,2021-09-25,2.26,1,102,22,
45544891,The Frog and Flower,144301933,Urban Concierge Services Inc.,Saanich,Saanich,48.53838,-123.3908,Entire home/apt,178,1,16,2021-08-16,1.36,5,351,16,
45545773,Tree Top Suite,368766519,Aron,Sooke,Sooke,48.3762,-123.7438,Entire home/apt,400,7,0,,,2,75,0,
45550693,Guest suite w/ King Bed,83532897,Jag,Saanich,Saanich,48.45006,-123.39355,Entire home/apt,76,1,22,2021-05-30,1.79,4,229,20,
45563637,Exclusive Private Cabin with Gorgeous Views,298830017,Leuntje,Sooke,Sooke,48.4138,-123.7107,Entire home/apt,161,1,47,2021-09-10,4.31,2,345,47,
45564464,Charming suite near the beach,21174485,Dustin & Emily,Victoria,Gonzales,48.4134,-123.33194,Entire home/apt,160,4,22,2021-09-01,2.15,1,213,22,
45579231,"Tequila Sunrise Expeditions, 24' Jayco JayflightRV",89770373,Kira,Langford,Langford,48.4668,-123.50736,Entire home/apt,118,3,0,,,2,364,0,
45595138,Carscadden Cottage- in the Heart of Sooke,61125730,Nicole,Sooke,Sooke,48.37523,-123.72439,Entire home/apt,195,2,10,2021-08-25,4.84,1,271,10,
45597955,"Sunset Loft located in historic Victoria, BC.",136131950,Leo & Jasmine,Victoria,Downtown,48.42862,-123.36692,Entire home/apt,149,2,51,2021-09-23,4.26,1,51,51,
45606497,"Ample, super clean and  cozy private bedroom",20352451,Daeryong,Langford,Langford,48.41869,-123.52706,Private room,60,1,12,2021-08-03,3.79,4,272,12,
45619418,Bayfield Guesthouse,101393928,Sara,North Saanich,North Saanich,48.67253,-123.42317,Entire home/apt,120,1,1,2020-12-27,0.11,1,177,1,
45621020,Spacious 3 Bedroom Private Home Near Victoria,208370149,Ruby,North Saanich,North Saanich,48.62879,-123.41094,Entire home/apt,400,3,0,,,1,179,0,
45624386,Beautiful  Clean Private Suite with private garden,369285109,Reenu,View Royal,View Royal,48.45472,-123.46028,Entire home/apt,219,2,24,2021-09-05,1.99,1,147,24,
45635419,Waterfront Family Getaway on Mayne Island,5461470,Amber,Southern Gulf Islands,Southern Gulf Islands,48.84146,-123.24887,Entire home/apt,296,2,11,2021-09-26,3.88,1,92,11,
45660566,Room in Victoria character home,3687769,Troy,Esquimalt,Esquimalt,48.43338,-123.4044,Private room,54,1,15,2021-08-03,1.35,7,281,15,
45660730,"Downtown luxury condo, mountain views &parking",10113186,Anika,Victoria,Harris Green,48.42553,-123.35478,Entire home/apt,159,14,6,2021-02-16,0.56,1,27,6,
45690000,Sweet Valley Sky,24300674,Ben,Salt Spring Island,Salt Spring Island,48.83426,-123.53291,Entire home/apt,181,1,27,2021-09-19,2.27,1,47,27,
45725535,"Executive 1BR Luxury Suite, Parking, A/C, Downtown",67248623,Russl & Team,Victoria,Downtown,48.42663,-123.36101,Entire home/apt,100,30,0,,,3,212,0,
45732451,COZY 1 BEDROOM SUITE 5 MlNUTES TO DOWNTOWN,85881488,Hfp Marketing,Saanich,Saanich,48.44388,-123.39189,Entire home/apt,174,3,10,2021-09-17,0.88,7,344,10,
45732765,Clean and simple,308172041,Lucas,Saanich,Saanich,48.43976,-123.32613,Entire home/apt,111,2,19,2021-08-29,1.67,1,102,19,
45749632,"Quiet, clean and comfy, excellent location",370882005,Deanna,Saanich,Saanich,48.43751,-123.32499,Entire home/apt,151,2,44,2021-08-30,6.70,1,220,44,
45757619,French Beach Chalet,20855298,Will And Tina,Juan de Fuca,Juan de Fuca,48.39205,-123.93539,Entire home/apt,246,2,27,2021-09-26,2.38,1,86,27,
45768878,Uptown Character Home,33704216,April,Saanich,Saanich,48.46704,-123.35017,Entire home/apt,150,3,2,2021-08-21,1.33,3,146,2,
45770315,Beach House CANADA,6763925,Araceli,Victoria,Downtown,48.42819,-123.36908,Entire home/apt,200,1,0,,,2,0,0,
45771375,*JDF Way Station* cabin & bunkhouse steps to ocean,371073379,Chris & Lolly,Juan de Fuca,Juan de Fuca,48.55363,-124.41801,Entire home/apt,142,2,76,2021-08-31,6.55,1,141,76,
45775599,The Rosemary & Seashells Ocean View Guest Suite,3211112,Rasha,Salt Spring Island,Salt Spring Island,48.91274,-123.52806,Entire home/apt,135,2,21,2021-04-07,21,1,169,21,
45783633,Clean Private Bdr with Private Bathroom near Uvic,200060952,Hye Joo,Saanich,Saanich,48.46322,-123.32102,Private room,60,1,11,2021-08-14,0.94,3,0,11,
45799987,Loft Bedroom @ Candace’s Wander-Land with Hot Tub,40738526,Candace,Juan de Fuca,Juan de Fuca,48.36613,-123.69104,Private room,54,2,31,2021-08-21,2.91,5,320,31,
45800835,Port to Port Cottage - #226 Oceanfront Cottage,164825999,Lynda,Juan de Fuca,Juan de Fuca,48.55463,-124.41613,Entire home/apt,262,2,4,2021-09-26,0.35,9,343,4,
45815989,Luxurious Condo in the Heart of Downtown Victoria!,96728006,Shawna,Victoria,Downtown,48.4227,-123.36539,Entire home/apt,370,2,34,2021-09-11,3.11,1,158,34,
45826973,Comfy Spacious Home with Incredible Views,371569580,Debra,Langford,Langford,48.45005,-123.47582,Entire home/apt,129,3,14,2021-09-26,1.24,1,201,14,
45844200,Ocean Front Getaway,342232312,Andrew,Sooke,Sooke,48.38685,-123.68775,Entire home/apt,170,2,9,2021-04-25,0.84,1,0,9,
45864779,Newly Renovated Home / On Quiet Nature Sanctuary,21107773,Tim,Langford,Langford,48.43772,-123.52832,Entire home/apt,425,1,2,2020-10-24,0.19,1,317,2,
45907724,"Ocean Sanctuary, shared in Victoria",6202178,Maggie,Saanich,Saanich,48.50138,-123.34238,Private room,88,2,5,2021-08-31,2.42,1,121,5,
45911486,"Beautiful, bright, spacious character home.",23265981,Lori,Victoria,Victoria West,48.43564,-123.39314,Entire home/apt,150,30,4,2021-09-13,4,1,59,4,
45911713,"Executive 1bd Luxury, Parking, A/C, Downtown",67248623,Russl & Team,Victoria,Harris Green,48.42566,-123.35945,Entire home/apt,100,30,0,,,3,212,0,
45922698,Lovely suite with amazing location,29222130,Atousa,Saanich,Saanich,48.47089,-123.33875,Entire home/apt,140,15,0,,,1,274,0,
45986065,Beautiful private suite with garden / park views.,372772161,Jeff,North Saanich,North Saanich,48.62369,-123.41605,Entire home/apt,149,2,9,2021-08-31,0.95,1,291,9,
45991262,Romantic Getaway Victoria  Rekindle & Rejuvenate.,93955817,Pam,Saanich,Saanich,48.527401,-123.366272,Private room,289,1,38,2021-07-02,3.42,1,0,38,
45995601,Comfy 2 Beds Apart. Nice views & close dowtown,73821248,Heidy,Victoria,Victoria West,48.42839,-123.37863,Entire home/apt,230,31,1,2021-02-28,0.14,2,199,1,
45995760,Elevation suites,68745197,Mircea,Langford,Langford,48.46958,-123.50631,Entire home/apt,164,1,16,2021-07-24,1.41,1,38,16,
46065003,Private Cozy Self Contained Secret Garden Suite,27193232,Stefania,Saanich,Saanich,48.44851,-123.39079,Entire home/apt,130,1,48,2021-04-07,4.40,1,211,48,
46068151,The Perch on Mill Hill,373388486,Michael,Langford,Langford,48.45353,-123.475,Entire home/apt,138,2,2,2021-01-11,0.20,1,202,2,
46107421,Room to Breathe on Salt Spring Island,20918564,Anneli,Salt Spring Island,Salt Spring Island,48.8448,-123.50059,Entire home/apt,110,2,25,2021-08-03,4.93,1,0,25,
46107998,Brand new modern studio heart of Cook St village,9176808,Victoria Executive Rentals,Victoria,Fairfield,48.41285,-123.3564,Entire home/apt,158,30,1,2021-04-30,0.19,18,348,1,
46108193,Pandora Alley Suite,6763925,Araceli,Victoria,Downtown,48.42943,-123.36708,Entire home/apt,250,4,2,2021-02-28,0.19,2,279,2,
46124412,"Affordable guesthouse, High speed wifi, work chair",276018515,Anahita,Saanich,Saanich,48.44154,-123.32222,Entire home/apt,100,30,5,2020-12-08,0.70,1,34,5,
46138763,Mount Tolmie view 2 bdrm with easy walk to trails!,373528678,Tracy,Saanich,Saanich,48.45851,-123.32974,Entire home/apt,150,1,0,,,1,0,0,
46141077,Historic Hideaway in Victoria's Vibrant Old Town,373869308,Susan,Victoria,Downtown,48.4285,-123.36909,Entire home/apt,139,1,19,2020-12-11,3.96,1,164,19,
46177784,"Clean, quiet, private w/ laundry, gorgeous views",196782229,Brittany,Saanich,Saanich,48.51857,-123.38178,Entire home/apt,116,2,16,2021-04-25,1.56,1,85,16,
46203711,"Middle of Downtown Victoria, Queen bed, Fast Wifi",160520839,Bryan,Victoria,Downtown,48.42605,-123.36247,Entire home/apt,100,2,4,2021-02-21,0.44,1,341,4,
46220931,East Sooke Tree House,121932532,Madison,Juan de Fuca,Juan de Fuca,48.37215,-123.70123,Entire home/apt,252,1,59,2021-09-24,9.73,1,237,59,
46242704,Orca View Suite 10 Mile Point,32614142,Elite Vacation Homes,Saanich,Saanich,48.45463,-123.26475,Entire home/apt,151,30,0,,,42,101,0,
46242712,Basecamp Glamping Getaway!,35171290,Jody,Saanich,Saanich,48.54001,-123.41248,Entire home/apt,100,2,7,2021-09-12,0.86,2,171,7,
46259716,Lovely 2 Bedroom Basement Suite,41280536,Kim,Langford,Langford,48.46878,-123.5057,Entire home/apt,130,1,0,,,2,0,0,
46266923,Furnished bachelor apt downtown Victoria,38041878,Anna,Victoria,Downtown,48.42889,-123.36555,Entire home/apt,125,30,0,,,3,334,0,
46283107,Modern High-rise Downtown 1 Bdrm with a View,234449407,Tyler,Victoria,Harris Green,48.42582,-123.3573,Entire home/apt,182,2,35,2021-09-10,35,1,344,35,
46294551,Waterfront Condo in park like setting!,138748385,Anita,Victoria,Burnside,48.44159,-123.38641,Entire home/apt,68,30,4,2021-08-31,0.44,2,224,4,
46313296,Private Suite- Hikers Retreat!,23635653,Sarah And Josh,Juan de Fuca,Juan de Fuca,48.39573,-123.76282,Entire home/apt,102,1,68,2021-05-23,7.39,1,149,68,
46330551,French Beach Bungalow,375007320,Dave,Juan de Fuca,Juan de Fuca,48.38863,-123.93723,Entire home/apt,265,2,29,2021-09-19,4.58,1,313,29,
46332386,"Downtown two bedroom, two bathroom condo w/parking",375019217,Robert & Lisa,Victoria,Downtown,48.42558,-123.36284,Entire home/apt,187,2,22,2021-09-11,3.28,1,236,22,
46350570,The Cozy Mountain Escape - 20 MINUTES TO DOWNTOWN,53087683,Patrick And Elyse,Langford,Langford,48.45837,-123.48377,Entire home/apt,203,2,29,2021-08-27,3.60,1,41,29,
46353097,2 bedroom sports museum close to downtown,184007729,Brenda,Saanich,Saanich,48.4684,-123.39409,Private room,125,2,5,2021-09-20,2.24,1,238,5,
46357595,Urban Luxury Loft downtown w/ parking,9153672,Co-Hosts,Victoria,Downtown,48.42799,-123.36831,Entire home/apt,420,1,16,2021-08-17,1.50,37,1,16,
46401798,"Villa Victoria-Beautiful Home by Cook St Village & Beacon Hill Park, Lovely Yard",40529437,Victoria Prime Services,Victoria,Fairfield,48.41546,-123.35924,Entire home/apt,196,1,1,2021-01-31,0.12,40,213,1,
46401800,"Menzies Manor 2 BR Suite-Historic, Charming James Bay, Steps to Ocean",40529437,Victoria Prime Services,Victoria,James Bay,48.41145,-123.37774,Entire home/apt,253,1,2,2021-08-10,1.11,40,174,2,
46401802,"Menzies Manor Penthouse-Lovely, Spacious Suite Steps from the Ocean",40529437,Victoria Prime Services,Victoria,James Bay,48.41348,-123.37645,Entire home/apt,313,1,2,2021-06-28,0.29,40,248,2,
46401803,"Menzies Manor 1 BR Suite-Historic, Charming James Bay, Steps to Ocean",40529437,Victoria Prime Services,Victoria,James Bay,48.41157,-123.3762,Entire home/apt,171,1,6,2021-08-26,1.08,40,233,6,
46401804,Roberts Roost - Bird's Eye View of the City,40529437,Victoria Prime Services,Victoria,James Bay,48.41504,-123.36669,Entire home/apt,121,1,0,,,40,48,0,
46401805,"Jukebox Jewel-Great Location, All Inclusive with Free Parking and Wifi",40529437,Victoria Prime Services,Victoria,Harris Green,48.42462,-123.35623,Entire home/apt,105,1,1,2021-03-13,0.15,40,207,1,
46417221,Lake Front only 10 miles from downtown Victoria,1547266,Rhonda,Langford,Langford,48.45,-123.52882,Entire home/apt,530,5,1,2021-09-06,1,1,167,1,
46420467,Wildwood Rainforest Retreat: Jordan River Cabin,166166371,Amy,Juan de Fuca,Juan de Fuca,48.43613,-124.06755,Entire home/apt,150,2,55,2021-09-20,55,1,139,55,
46432317,Cozy Entire Private Suite - Pet friendly,78365993,Fabricio,Esquimalt,Esquimalt,48.44965,-123.41739,Entire home/apt,107,3,22,2021-03-27,2.41,1,22,22,
46436693,Spacious Home-Like Suite (Upper),181650414,Edward,Saanich,Saanich,48.50605,-123.35432,Entire home/apt,241,3,11,2021-09-06,3.71,4,211,11,
46437347,Spacious Home-Like Suite ( Lower),181650414,Edward,Saanich,Saanich,48.50607,-123.35602,Entire home/apt,170,3,9,2021-08-30,6.28,4,171,9,
46456893,Pacific View Suite,194856341,Abhi,Colwood,Colwood,48.41931,-123.50779,Entire home/apt,140,3,8,2021-09-24,1.05,4,128,8,
46458641,Pacific View Retreat,194856341,Abhi,Colwood,Colwood,48.41933,-123.50892,Entire home/apt,470,2,11,2021-09-18,1.19,4,158,11,
46459019,Happy Arbutus Retreat,194856341,Abhi,Colwood,Colwood,48.42044,-123.50899,Entire home/apt,133,3,6,2021-09-12,0.63,4,117,6,
46459430,Pacific Hilltop Retreat,194856341,Abhi,Colwood,Colwood,48.42067,-123.50959,Entire home/apt,870,3,8,2021-08-28,2.53,4,239,8,
46490478,Suite Dreams in the Country - Cottage,376010864,Ian,Saanich,Saanich,48.51068,-123.41418,Entire home/apt,139,2,20,2021-09-28,3.11,1,0,20,
46495451,"Studio in Fairfield Charming Manor, free Parking",2565269,Holly,Victoria,Fairfield,48.41917,-123.35281,Entire home/apt,88,3,13,2021-04-24,3.31,3,293,13,
46529871,FanTan Flat In Victoria's Food District w/ Balcony,45680661,Angela,Victoria,Downtown,48.42832,-123.36795,Entire home/apt,154,1,19,2021-09-09,2.24,16,234,19,
46545028,Ocean View BSM Private Room #2 with own bathroom,354020916,Jianxing,Colwood,Colwood,48.41641,-123.47563,Private room,70,2,17,2021-09-05,1.67,3,23,17,
46568389,Brentwood Garden Suite,124618416,Alicja,Central Saanich,Central Saanich,48.57787,-123.46132,Entire home/apt,95,2,22,2021-09-28,2.57,1,113,22,
46582856,Governor's Mews: NEW! 2bd/1ba in Rockland,5610720,Marie,Victoria,Rockland,48.41922,-123.34309,Entire home/apt,189,5,17,2021-09-17,2.12,1,212,17,
46586678,Ferngully Cabins: Spruce Cabin,161052410,Ty And Haley,Juan de Fuca,Juan de Fuca,48.42688,-124.06862,Entire home/apt,159,2,57,2021-09-08,5.72,4,320,57,
46607364,A bright private self-contained suite,200197414,Tyanne,Langford,Langford,48.41485,-123.52268,Entire home/apt,75,2,24,2021-09-09,11.43,2,251,24,
46621243,1 Bedroom Suite in Brand New Westshore Home,86016239,Laura,Langford,Langford,48.44599,-123.54039,Entire home/apt,108,1,12,2021-08-29,1.26,1,299,12,
46663372,"Vcr Isldrs DSCT. Pets OK, 2 Blks to Beach",246689252,Ricia,Sooke,Sooke,48.38276,-123.69251,Entire home/apt,98,4,10,2021-09-24,1.49,1,0,10,
46667883,Modern Oasis in Historic Old town w/HarbourView,45680661,Angela,Victoria,Downtown,48.42838,-123.36955,Entire home/apt,139,1,43,2021-09-17,43,16,119,43,
46680121,Stay & Work-away @ the Writers Studio w/Ocean View,45680661,Angela,Victoria,Downtown,48.4287,-123.37066,Entire home/apt,152,1,53,2021-08-11,40.77,16,149,53,
46680686,Feels Like Spring - Downtown Waterfront Micro,45680661,Angela,Victoria,Downtown,48.4287,-123.37066,Entire home/apt,138,1,47,2021-07-21,4.83,16,236,47,
46694461,Renovated Four Bedroom Suite - Amazing Location!,342975109,Chad,Saanich,Saanich,48.45913,-123.33489,Entire home/apt,120,1,0,,,1,0,0,
46728624,Little Island Getaway,377663564,Tristan,Salt Spring Island,Salt Spring Island,48.83007,-123.47756,Entire home/apt,169,35,2,2021-02-16,0.23,1,147,2,
46729457,Boho Toro Escape in the Heart of Old Town Victoria,9422415,Monique,Victoria,Downtown,48.42886,-123.36802,Entire home/apt,177,1,31,2021-08-12,3.20,1,167,31,
46731807,Micro Double Room with Sink & Loft Bed,6225439,Ocean Island Inn,Victoria,Downtown,48.42777,-123.36313,Private room,75,1,9,2021-08-12,6.28,8,33,9,
46736279,The Loft Nest 212,215385246,Steve & Thao,Victoria,Downtown,48.42765,-123.36873,Entire home/apt,133,1,70,2021-08-30,7.24,11,0,70,
46770826,Race Rocks Townhouse - Sooke,9472290,Rick,Sooke,Sooke,48.36593,-123.73269,Entire home/apt,349,2,4,2021-08-12,0.82,16,28,4,
46777623,Lovely 2 BR legal suite with laundry,50030755,Moses,Langford,Langford,48.46183,-123.50735,Entire home/apt,111,2,14,2021-09-21,1.54,2,333,14,
46790490,West Coast Modern Luxury House located in beautiful Bear Mountain,9153672,Co-Hosts,Highlands,Highlands,48.47656,-123.52207,Entire home/apt,450,1,8,2021-07-10,0.87,37,0,8,
46795968,2 bedroom villa near Goldstream Provincial Park,144301933,Urban Concierge Services Inc.,Langford,Langford,48.45198,-123.54135,Entire home/apt,146,2,0,,,5,272,0,
46795969,*Bliss by the Bay w/ Amazing Rooftop Patio,32614142,Elite Vacation Homes,Central Saanich,Central Saanich,48.57242,-123.46214,Entire home/apt,431,7,0,,,42,132,0,
46803243,Coffee and Croissants bring your paddle board,9950493,Gillian,Esquimalt,Esquimalt,48.44585,-123.41006,Entire home/apt,105,2,41,2021-09-28,15.77,1,160,41,
46822851,Private waterfront splendour,378306215,Robert,Saanich,Saanich,48.45221,-123.27935,Entire home/apt,149,2,24,2021-09-13,2.64,1,199,24,
46834536,Peaceful cottage close to amenities,69673043,Jessica,Salt Spring Island,Salt Spring Island,48.85102,-123.50422,Entire home/apt,146,3,6,2021-08-30,2.05,1,84,6,
46836647,New Private 2 Bedroom Suite with Putting green,200197414,Tyanne,Langford,Langford,48.41594,-123.52292,Entire home/apt,140,2,20,2021-08-31,2.64,2,232,20,
46837281,The Gallery,378390693,Sharan,Victoria,Downtown,48.42824,-123.36974,Entire home/apt,136,2,14,2021-09-27,2.30,1,0,14,
46872444,Ocean View BSM private Room #3 with own bathroom,354020916,Jianxing,Colwood,Colwood,48.41464,-123.47606,Private room,63,2,9,2021-09-13,1.34,3,2,9,
46885726,Walnut St. Suite in the heart of Fernwood,32614142,Elite Vacation Homes,Victoria,Fernwood,48.43407,-123.34401,Entire home/apt,167,2,3,2021-08-20,1.41,42,11,3,
46900327,Stylish & Modern Waterfront Suite,109875056,Cory & Nicole,Victoria,Downtown,48.42786,-123.37034,Entire home/apt,129,1,32,2021-09-25,32,3,349,32,
